qid,dataset,question,predicted,ground_truth,soft_score,is_exact,is_hallucination,latency_s,model_calls,q_type,pass2_fired,pass3_fired,condition
v2_494,vqav2,Does the bus look to gaudy?,no,yes|no|yes|no|yes|yes|yes|yes|yes|yes,0.6666666666666666,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
v2_495,vqav2,What kind of flag is in the picture?,flag of the united states,usa|american|american|none|usa|american|american|usa|american|united states of america,0.0,False,False,0.06239330768585205,1,simple,False,False,no_retrieval
v2_496,vqav2,Can you see through these curtains?,no,no|no|no|no|no|no|no|no|no|no,1.0,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
v2_497,vqav2,Are the curtains too long for the windows?,no,yes|yes|yes|yes|yes|yes|no|yes|yes|yes,0.3333333333333333,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
v2_498,vqav2,What piece of equipment is being used?,a nintendo wii,wii|computer|tv|monitor|remote|wiimote|wii|television|television|wii,0.0,False,False,0.06239330768585205,1,simple,False,False,no_retrieval
v2_499,vqav2,Are the curtains too short?,no,no|no|no|yes|no|no|no|no|no|no,1.0,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_0,gqa,Is it overcast?,no,no,1.0,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_1,gqa,Who is wearing the dress?,the woman,women,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_2,gqa,Does the utensil on top of the table look clean and black?,yes,no,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_3,gqa,Is the surfer that looks wet wearing a wetsuit?,yes,yes,1.0,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_4,gqa,How tall is the chair in the bottom of the photo?,3 feet tall,short,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_5,gqa,What kind of device is on top of the desk?,a computer,keyboard,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_6,gqa,What is the airplane flying above?,a beach,ocean,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_7,gqa,What color are the pants?,red,red,1.0,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_8,gqa,Is the ground blue or brown?,brown,brown,1.0,True,False,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_9,gqa,What is around the open window?,curtains,drapes,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_10,gqa,What's around the window?,curtains,drapes,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_11,gqa,Who is standing at the table?,a group of people,woman,0.0,False,True,0.06239330768585205,1,simple,False,False,no_retrieval
gqa_12,gqa,Are there drapes to the right of the bed?,no,yes,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_13,gqa,What is hanging above the chalkboard?,a potted plant,picture,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_14,gqa,Is the cake on a platter?,yes,no,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_15,gqa,Is the person to the right of the cup wearing jeans?,yes,yes,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_16,gqa,What device is sitting next to the mouse pad?,a laptop,keyboard,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_17,gqa,Does the sweater look open and blue?,no,yes,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_18,gqa,Is the jacket long sleeved and black?,no,yes,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_19,gqa,Are there beds next to the small outlet?,no,yes,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_20,gqa,On which side of the picture is the leather bag?,right side,right,0.0,False,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_21,gqa,Is the blue pillow square and large?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_22,gqa,Which color is the cake?,white,white,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_23,gqa,What is the name of the cooking utensil that is hang from the hook?,pan,pan,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_24,gqa,Where is the skinny person standing?,in the middle of the group,table,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_25,gqa,Are the plates on top of an ottoman?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_26,gqa,Is the freezer near the wall small or large?,large,large,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_27,gqa,What type of food is to the left of the baby that is sitting atop the woman?,cake,marshmallow,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_28,gqa,Is the fence made of cement or aluminum?,aluminum,aluminum,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_29,gqa,Which side are the white houses on?,the right side,left,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_30,gqa,Are both the phone and the coffee cup the same color?,yes,yes,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_31,gqa,Are there either any small refrigerators or microwaves in the picture?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_32,gqa,"How does that car look like, orange or maybe white?",white,white,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_33,gqa,What color is the book?,green,white,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_34,gqa,What color is the dirt?,dark brown,red,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_35,gqa,Is the bag made of leather lying on top of a sofa?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_36,gqa,What are the drapes around of?,blue and white,window,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_37,gqa,On which side is the picture?,right side,left,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_38,gqa,What material is the crosswalk in front of the stores?,concrete,concrete,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_39,gqa,How large are the sprinkles that are sprinkled on the cupcakes?,the sprinkles are about the size of a dime,small,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_40,gqa,What type of material is the crosswalk near the street lamp made of?,concrete,concrete,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_41,gqa,Which kind of clothing is pink?,top,tank top,0.0,False,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_42,gqa,How is the clothing item that is pink called?,top,tank top,0.0,False,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_43,gqa,Which kind of clothing is not pink?,a white shirt,hat,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_44,gqa,Is this helicopter on or off?,on,off,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_45,gqa,Do you see any cats?,yes,yes,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_46,gqa,Is that shoe behind a dog?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_47,gqa,What kind of clothing is sleeveless?,tops,tank top,0.0,False,True,0.06173450127243996,1,comparison,False,False,no_retrieval
gqa_48,gqa,Is the field soft and snowy?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_49,gqa,What fruits are beneath the microwave?,grapes,bananas,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_50,gqa,Which color is the shirt?,blue,white,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_51,gqa,What is beneath the microwave?,a refrigerator,bananas,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_52,gqa,On which side of the picture is the chair?,left side,right,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_53,gqa,Is the happy man to the left or to the right of the woman in the center?,to the right,right,0.0,False,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_54,gqa,Who is wearing a wristband?,the girl,woman,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_55,gqa,Is there a pear beneath the appliance that looks silver and black?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_56,gqa,Is this a bed or a cabinet?,cabinet,cabinet,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_57,gqa,On which side is the router?,the right side,left,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_58,gqa,What is the color of the pants?,white,gray,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_59,gqa,Who is wearing the shirt?,a woman,girl,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_60,gqa,Who is wearing a shirt?,a woman,girl,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_61,gqa,What's the man doing?,he's waiting for the traffic light to change,standing,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_62,gqa,Are there rivers or oceans that are not calm?,yes,no,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_63,gqa,What is the picture frame hanging from?,a wall,wall,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_64,gqa,"How do the cars look like, dense or sparse?",dense,dense,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_65,gqa,What food isn't baked?,carrots,cookies,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_66,gqa,Which kind of vehicle is in front of the flag?,vw camper van,van,0.0,False,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_67,gqa,What is the vehicle that is in front of the flag?,vw camper van,van,0.0,False,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_68,gqa,What is hanging from the wall?,a clock,picture frame,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_69,gqa,What's the skateboarder jumping off of?,a train,pavement,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_70,gqa,Is the van in front of a balloon?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_71,gqa,What is the color of this bench?,white,beige,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_72,gqa,Are the cabinets below the stove wooden and open?,no,no,1.0,True,False,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_73,gqa,How is the item of furniture that is plaid called?,a plaid chair,bed,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_74,gqa,Are the boxes to the right of the man full and square?,no,yes,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_75,gqa,Is the horse next to the other horse both baby and brown?,yes,no,0.0,False,True,0.06173450127243996,1,simple,False,False,no_retrieval
gqa_76,gqa,Is the river wide or is it narrow?,wide,narrow,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_77,gqa,What appliance is the refrigerator larger than?,the stove,stove,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_78,gqa,Is the umbrella in the bottom part of the picture?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_79,gqa,What is inside the bowl to the right of the beans?,cupcakes,cookies,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_80,gqa,How clean do you think is the face mask the catcher is wearing?,not very clean,clean,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_81,gqa,Where is the catcher standing on?,the mound,field,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_82,gqa,What is the color of the glove?,white,black,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_83,gqa,Does the blanket look soft and white?,no,yes,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_84,gqa,What color are the drawers?,brown,light brown,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_85,gqa,Are there refrigerators to the left of the stove?,no,yes,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_86,gqa,Which kind of clothing is bright?,a dress,gown,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_87,gqa,Is there an elephant near the person that is wearing a coat?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_88,gqa,What is the woman wearing?,a purple jacket,gloves,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_89,gqa,What do you think is the standing person near the man wearing?,a helmet,gloves,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_90,gqa,Which type of clothing is pink?,a dress,gown,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_91,gqa,What is the person that is sitting down sitting atop?,a skateboard,stairs,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_92,gqa,What's standing on the floor?,a book shelf,shelf,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_93,gqa,What items of furniture are to the left of the boy?,tables and chairs,tables,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_94,gqa,What is in front of the wall that is not short?,a book shelf,shelf,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_95,gqa,How wide is the parking lot made of cement?,it is very wide,wide,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_96,gqa,On which side of the picture is the clean mirror?,the right side,left,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_97,gqa,What is the device in front of the flat computer?,2,phone,0.0,False,True,0.05925930663943291,1,math,False,False,no_retrieval
gqa_98,gqa,What is sitting on the floor?,a snowboard,gift,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_99,gqa,Is there a blender to the right of the yellow drink?,yes,yes,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_100,gqa,Is the gift sitting on the floor?,no,yes,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_101,gqa,"Which material makes up the round glasses, glass or wire?",glass,glass,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_102,gqa,What are the glasses made of?,plastic,glass,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_103,gqa,What animal is the couch behind of?,a dog,dog,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_104,gqa,What is the color of the device that is on the left of the photo?,black,black,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_105,gqa,Is the knife to the right of a man?,yes,no,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_106,gqa,What device is above the keyboard?,a monitor,monitor,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_107,gqa,What is the man to the left of the glasses doing?,he is holding an umbrella,resting,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_108,gqa,What is the phone made of?,plastic,plastic,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_109,gqa,Are there any red fire trucks?,yes,no,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_110,gqa,Which kind of vehicle is waiting for the traffic light?,a car,cars,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_111,gqa,What kind of vehicle is waiting for the traffic light?,a car,cars,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_112,gqa,The electronic device to the left of the notebook has what color?,red,blue,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_113,gqa,What are the vehicles above the road near the side walk?,a bus and a car,cars,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_114,gqa,What is waiting for the traffic light?,a car,cars,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_115,gqa,What is sitting in front of the table that looks yellow and black?,suitcases,luggage,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_116,gqa,Are there both toothbrushes and mats in this picture?,yes,no,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_117,gqa,Is the soap dish to the right of the soap dispenser?,yes,yes,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_118,gqa,The parked vehicles are waiting for what?,a traffic light to change,traffic light,0.0,False,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_119,gqa,Are the shorts large and blue?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_120,gqa,The soap dispenser made of chrome is sitting on what?,a counter top,countertop,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_121,gqa,What color is the serving tray that looks rectangular?,black,white,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_122,gqa,Does the device under the picture frame look black?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_123,gqa,"Which material are the trousers made of, cloth or leather?",leather,cloth,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_124,gqa,"How do the pens look, colorful or black and white?",black and white,black and white,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_125,gqa,Who is the jacket worn around?,a woman,man,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_126,gqa,On which side of the picture are the pens?,the left side,right,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_127,gqa,Do you see any skis?,no,yes,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_128,gqa,What is the item of furniture to the right of the lady that is looking down at the cake called?,a table,table,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_129,gqa,Is the man to the left of the performer brunette or blond?,brunette,blond,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_130,gqa,Is the cell phone lying on top of a desk?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_131,gqa,Is the plastic helmet to the left of a woman?,yes,yes,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_132,gqa,Does the utensil beside the pan have black color and small size?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_133,gqa,Who is wearing jeans?,the boy,child,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_134,gqa,Do the balls to the left of the other ball look light?,no,yes,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_135,gqa,What gender is the swimsuit?,male,male,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_136,gqa,Is the toaster to the right of a refrigerator?,no,no,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_137,gqa,Are the trees on the field bare or lush?,lush,lush,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_138,gqa,Is the net in front of the man?,no,yes,0.0,False,True,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_139,gqa,Is the weather cloudy?,yes,yes,1.0,True,False,0.05925930663943291,1,simple,False,False,no_retrieval
gqa_140,gqa,What is common to the door and the kitten?,they are both white,color,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_141,gqa,Is the jacket made of cotton large or small?,large,small,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_142,gqa,Is the gray chair to the left or to the right of the couch in the picture?,to the right,right,0.0,False,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_143,gqa,Is the soccer player that is to the left of the ball female or male?,female,male,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_144,gqa,Was iron used to make the fence?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_145,gqa,What color is the hair?,brown,black,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_146,gqa,What is the picture hanging above?,a picture of a man and a woman,chair,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_147,gqa,The framed picture is hanging above what?,a desk,chair,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_148,gqa,Is the hat wet?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_149,gqa,Who is running?,a group of men,soccer player,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_150,gqa,What is the large device called?,computer,keyboard,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_151,gqa,Who is wearing a helmet?,a police officer,policeman,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_152,gqa,What is beneath the microwave?,a washer and dryer,dishwasher,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_153,gqa,Is the dress shirt gray or teal?,teal,teal,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_154,gqa,Of what color are the scissors?,blue,gray,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_155,gqa,On which side of the photo is the toilet brush?,right side,left,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_156,gqa,What is the boy on?,a bike,bike,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_157,gqa,Do you see either any containers or dream catchers?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_158,gqa,Is the young person on the bike?,yes,yes,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_159,gqa,What is the name of the clothing item that is navy?,a tuxedo,jacket,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_160,gqa,What is in front of the poster?,a computer,monitor,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_161,gqa,Are there both girls and soccer balls in this image?,yes,no,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_162,gqa,What kind of food is to the left of the baby?,cake,marshmallow,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_163,gqa,What item of furniture is the toilet paper to the right of the toilet resting on?,a chair,chair,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_164,gqa,The toilet paper to the right of the toilet is resting on what?,a chair,chair,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_165,gqa,Are there either any skateboarders or snowboarders that are jumping?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_166,gqa,What shape is the bench?,oblong,rectangular,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_167,gqa,What is the person below the crowd bigger than?,the crowd,sneakers,0.0,False,True,0.06214459612965584,1,comparison,False,False,no_retrieval
gqa_168,gqa,Does the brown field appear to be large and dirty?,yes,yes,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_169,gqa,Does the picture frame made of plastic look black and small?,yes,yes,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_170,gqa,Is there a silver laptop or DVD player?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_171,gqa,Who is standing?,a woman,snowboarder,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_172,gqa,What piece of furniture is made of wood?,couch,coffee table,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_173,gqa,What piece of furniture is wooden?,couch,coffee table,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_174,gqa,How the piece of furniture that is made of wood is called?,couch,coffee table,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_175,gqa,Who is looking up?,one of the players,spectator,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_176,gqa,Which kind of furniture is blue?,bench,sofa,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_177,gqa,What is that monitor in front of?,a laptop,poster,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_178,gqa,"What type of furniture is this, a cabinet or a sofa?",sofa,sofa,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_179,gqa,What do you think is that spectator doing?,watching a soccer game,looking up,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_180,gqa,What piece of furniture is it?,a bench,sofa,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_181,gqa,What is the container made of glass sitting on top of?,a book shelf,shelf,0.0,False,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_182,gqa,What is the name of the smooth piece of clothing?,long sleeved shirt,robe,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_183,gqa,On which side of the photo are the chairs?,the right side,right,0.0,False,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_184,gqa,What color is the shirt the woman wears?,blue,white,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_185,gqa,Do the soap bottle and the clock have the same color?,no,yes,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_186,gqa,What is sitting on top of the shelf?,a bowl,jar,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_187,gqa,Does the vehicle behind the zebras look black?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_188,gqa,How tall do you think is the person?,6 feet tall,tall,0.0,False,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_189,gqa,The wood floor is what color?,yellow,dark brown,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_190,gqa,Are the brown cookies on the right of the picture?,no,yes,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_191,gqa,Are there any televisions or curtains in the picture?,no,no,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_192,gqa,What appliance is in front of the wall?,a refrigerator,refrigerator,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_193,gqa,Is there a refrigerator in front of the wall made of wood?,yes,yes,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_194,gqa,What is the name of the piece of furniture in front of the fence?,table,chair,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_195,gqa,What's in front of the fence?,a table and chairs,chair,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_196,gqa,How clean are the walls the window is on?,very clean,clean,0.0,False,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_197,gqa,Which kind of furniture is in front of the fence?,table and chairs,chair,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_198,gqa,What animal is standing against the grass?,a cow,cow,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_199,gqa,Who is wearing shorts?,the boy,skateboarder,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_200,gqa,Are the mugs to the right of the plastic utensils?,yes,yes,1.0,True,False,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_201,gqa,On which side of the photo is the catcher?,right side,left,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_202,gqa,What is in the basket?,cauliflower,broccoli,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_203,gqa,What is the sink on?,a wooden table,countertop,0.0,False,True,0.06214459612965584,1,simple,False,False,no_retrieval
gqa_204,gqa,Is the player to the right of the frisbee that looks white?,no,yes,0.0,False,True,0.09580410644412041,6,simple,False,True,no_retrieval
gqa_205,gqa,Do you see a fence in front of the tree that is in front of the school?,no,no,1.0,True,False,0.09580410644412041,1,simple,False,False,no_retrieval
gqa_206,gqa,Do the baskets that are not empty look colorful?,yes,yes,1.0,True,False,0.09580410644412041,1,simple,False,False,no_retrieval
gqa_207,gqa,Is there any bed or table that is not dark brown?,no,no,1.0,True,False,0.09580410644412041,1,simple,False,False,no_retrieval
