sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_baseline_00230,baseline,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,the dominant color in this image is yellow,the dominant color in this image is yellow,the dominant color in this image is yellow,0.5001,0.4906,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00231,baseline,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3632,0.3537,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00232,baseline,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.3204,0.3106,0.0,0.0,44.0,9.05,1,image+text
synth_baseline_00233,baseline,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3157,0.3064,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00234,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2658,0.2564,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00235,baseline,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.3117,0.3024,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00236,baseline,Is the background color light or dark?,dark,light | light | light,False,0.0,1.0,1.0,True,1,dark,dark,dark,0.2213,0.212,0.0,0.0,40.5,9.05,1,image+text
synth_baseline_00237,baseline,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color in this image is purple,the dominant color in this image is purple,0.4994,0.49,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00238,baseline,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,the dominant color in this image is green,0.5183,0.5087,0.0,0.0,39.0,9.05,1,image+text
synth_baseline_00239,baseline,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3631,0.3537,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00240,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4814,0.4713,0.0,0.0,38.5,9.05,1,image+text
synth_baseline_00241,baseline,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.2226,0.2129,0.0,0.0,40.0,9.05,1,image+text
synth_baseline_00242,baseline,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,1.0,1.0,True,1,a circle on the left side,a circle on the left side,a circle on the left side,0.4999,0.4904,0.0,0.0,38.0,9.05,1,image+text
synth_baseline_00243,baseline,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.3164,0.307,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00244,baseline,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,1.0,1.0,True,1,a large rectangle,a large rectangle,a large rectangle,0.3168,0.3072,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00245,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2715,0.2621,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00246,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4732,0.4639,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00247,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4007,0.3909,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00248,baseline,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2651,0.2555,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00249,baseline,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.3588,0.3491,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00250,baseline,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2692,0.2598,0.0,0.0,40.0,9.05,1,image+text
synth_baseline_00251,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4084,0.3986,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00252,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4075,0.3979,0.0,0.0,38.0,9.05,1,image+text
synth_baseline_00253,baseline,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.409,0.3995,0.0,0.0,38.5,9.05,1,image+text
synth_baseline_00254,baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.5139,0.5045,0.0,0.0,39.0,9.05,1,image+text
synth_baseline_00255,baseline,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2678,0.2586,0.0,0.0,38.5,9.05,1,image+text
synth_baseline_00256,baseline,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.3145,0.3054,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00257,baseline,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color in this image is blue,the dominant color in this image is blue,0.4995,0.4901,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00258,baseline,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.3621,0.3526,0.0,0.0,39.0,9.05,1,image+text
synth_baseline_00259,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2689,0.2595,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00260,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2847,0.275,0.0,0.0,27.5,9.05,1,image+text
synth_baseline_00261,baseline,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2641,0.2547,0.0,0.0,29.0,9.05,1,image+text
synth_baseline_00262,baseline,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.2203,0.2112,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00263,baseline,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.3237,0.3125,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00264,baseline,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,dark blue,0.2189,0.2091,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00265,baseline,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3114,0.3025,0.0,0.0,45.5,9.05,1,image+text
synth_baseline_00266,baseline,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3114,0.3023,0.0,0.0,46.0,9.05,1,image+text
synth_baseline_00267,baseline,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color in this image is purple,the dominant color in this image is purple,0.4947,0.4854,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00268,baseline,Is there a red shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2668,0.2576,0.0,0.0,38.5,9.05,1,image+text
synth_baseline_00269,baseline,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2665,0.2574,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00270,baseline,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown color,0.271,0.2619,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00271,baseline,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2676,0.2587,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00272,baseline,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,1.0,1.0,True,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4517,0.4424,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00273,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2654,0.2562,0.0,0.0,40.5,9.05,1,image+text
synth_baseline_00274,baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.4945,0.4846,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00275,baseline,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.2214,0.2121,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00276,baseline,Is the background color light or dark?,dark,light | light | light,False,0.0,1.0,1.0,True,1,dark,dark,dark,0.2226,0.2126,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00277,baseline,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.2217,0.2123,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00278,baseline,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2679,0.2581,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00279,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4554,0.446,0.0,0.0,40.5,9.05,1,image+text
synth_baseline_00280,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4727,0.4625,0.0,0.0,29.5,9.05,1,image+text
synth_baseline_00281,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4031,0.3935,0.0,0.0,39.5,9.05,1,image+text
synth_baseline_00282,baseline,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,a dark background,0.3096,0.3004,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00283,baseline,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3694,0.3601,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00284,baseline,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,the dominant color in this image is yellow,the dominant color in this image is yellow,the dominant color in this image is yellow,0.4999,0.4905,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00285,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2665,0.2574,0.0,0.0,41.0,9.05,1,image+text
synth_baseline_00286,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2711,0.2619,0.0,0.0,44.0,9.05,1,image+text
synth_baseline_00287,baseline,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3765,0.3669,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00288,baseline,What color is the background?,navy blue,navy | dark blue | blue,True,0.6667,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.2208,0.2115,0.0,0.0,40.0,9.05,1,image+text
synth_baseline_00289,baseline,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.3549,0.3458,0.0,0.0,40.5,9.05,1,image+text
synth_baseline_00290,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.268,0.2584,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00291,baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.496,0.4868,0.0,0.0,41.0,9.05,1,image+text
synth_baseline_00292,baseline,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,the dominant color in this image is yellow,the dominant color in this image is yellow,the dominant color in this image is yellow,0.499,0.4897,0.0,0.0,38.0,9.05,1,image+text
synth_baseline_00293,baseline,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.3105,0.3014,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00294,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4044,0.3951,0.0,0.0,47.0,9.05,1,image+text
synth_baseline_00295,baseline,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.2177,0.2088,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00296,baseline,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.2618,0.2529,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00297,baseline,Is there a red shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2632,0.2542,0.0,0.0,47.0,9.05,1,image+text
synth_baseline_00298,baseline,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,the large rectangle is blue,0.3612,0.3518,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00299,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | center,True,0.6667,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4537,0.444,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00300,baseline,Is there a purple shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2856,0.276,0.0,0.0,26.0,9.05,1,image+text
synth_baseline_00301,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4493,0.4398,0.0,0.0,29.0,9.05,1,image+text
synth_baseline_00302,baseline,What color is the background?,navy blue,navy | dark blue | blue,True,0.6667,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.2217,0.2125,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00303,baseline,What color is the large rectangle?,red,maroon | maroon | dark red,True,0.3333,1.0,1.0,False,1,red,red,red,0.3128,0.3032,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00304,baseline,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.3106,0.301,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00305,baseline,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,the large rectangle is white,0.3565,0.3472,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00306,baseline,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.3415,0.3324,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00307,baseline,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.2665,0.2573,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00308,baseline,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3583,0.3491,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00309,baseline,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,1.0,1.0,True,1,a red circle,a red circle,a red circle,0.3149,0.3057,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00310,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4524,0.4425,0.0,0.0,46.5,9.05,1,image+text
synth_baseline_00311,baseline,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.2244,0.2147,0.0,0.0,46.5,9.05,1,image+text
synth_baseline_00312,baseline,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.3141,0.3048,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00313,baseline,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2679,0.2584,0.0,0.0,45.5,9.05,1,image+text
synth_baseline_00314,baseline,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,the dominant color in this image is yellow,the dominant color in this image is yellow,the dominant color in this image is yellow,0.5017,0.4915,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00315,baseline,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3603,0.351,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00316,baseline,Is there a red shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2677,0.2586,0.0,0.0,44.0,9.05,1,image+text
synth_baseline_00317,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4033,0.3939,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00318,baseline,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,the background is white,0.3142,0.3047,0.0,0.0,47.5,9.05,1,image+text
synth_baseline_00319,baseline,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,1.0,1.0,True,1,a large rectangle,a large rectangle,a large rectangle,0.3133,0.3039,0.0,0.0,44.0,9.05,1,image+text
synth_baseline_00320,baseline,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,a yellow square,a yellow square,a yellow square,0.3363,0.3267,0.0,0.0,41.0,9.05,1,image+text
synth_baseline_00321,baseline,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark background,0.2678,0.2567,0.0,0.0,39.5,9.05,1,image+text
synth_baseline_00322,baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue is the dominant color in this image,0.4932,0.4839,0.0,0.0,37.5,9.05,1,image+text
synth_baseline_00323,baseline,What is the dominant color in this image?,the dominant color in this image is green,olive | olive | green | dark green,True,0.6667,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,the dominant color in this image is green,0.5006,0.4913,0.0,0.0,39.0,9.05,1,image+text
synth_baseline_00324,baseline,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,light blue,0.2234,0.214,0.0,0.0,39.0,9.05,1,image+text
synth_baseline_00325,baseline,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,the large rectangle is green,0.3593,0.3501,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00326,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4517,0.4421,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00327,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4058,0.3962,0.0,0.0,38.0,9.05,1,image+text
synth_baseline_00328,baseline,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2659,0.2567,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00329,baseline,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,the large rectangle is blue,0.3601,0.3494,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00330,baseline,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red is the dominant color in this image,0.4981,0.4883,0.0,0.0,40.0,9.05,1,image+text
synth_baseline_00331,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4061,0.3967,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00332,baseline,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,1.0,1.0,True,1,a large rectangle,a large rectangle,a large rectangle,0.3135,0.3043,0.0,0.0,46.5,9.05,1,image+text
synth_baseline_00333,baseline,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2733,0.264,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00334,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4049,0.3951,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00335,baseline,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2675,0.2584,0.0,0.0,42.5,9.05,1,image+text
synth_baseline_00336,baseline,What color is the circle?,the circle is green,cyan | cyan | teal | teal,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.3145,0.3048,0.0,0.0,41.0,9.05,1,image+text
synth_baseline_00337,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4506,0.4407,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00338,baseline,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.3145,0.3052,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00339,baseline,What color is the circle?,the circle is green,cyan | cyan | teal | teal,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,the circle is green,0.3139,0.3045,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00340,baseline,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2904,0.2806,0.0,0.0,27.5,9.05,1,image+text
synth_baseline_00341,baseline,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2694,0.2596,0.0,0.0,35.5,9.05,1,image+text
synth_baseline_00342,baseline,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.2244,0.2151,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00343,baseline,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,the dominant color in this image is yellow,the dominant color in this image is yellow,the dominant color in this image is yellow,0.5027,0.4931,0.0,0.0,41.0,9.05,1,image+text
synth_baseline_00344,baseline,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,a yellow square,a yellow square,a yellow square,0.3197,0.3099,0.0,0.0,38.0,9.05,1,image+text
synth_baseline_00345,baseline,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,the dominant color in this image,0.4238,0.414,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00346,baseline,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color in this image is blue,the dominant color in this image is blue,0.5157,0.5062,0.0,0.0,43.0,9.05,1,image+text
synth_baseline_00347,baseline,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.264,0.2548,0.0,0.0,43.5,9.05,1,image+text
synth_baseline_00348,baseline,Is there a red shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2652,0.2562,0.0,0.0,46.0,9.05,1,image+text
synth_baseline_00349,baseline,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,the large rectangle is blue,0.3563,0.3472,0.0,0.0,45.0,9.05,1,image+text
synth_baseline_00350,baseline,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,a yellow square,a yellow square,a yellow square,0.3124,0.3029,0.0,0.0,42.0,9.05,1,image+text
synth_baseline_00351,baseline,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.2184,0.209,0.0,0.0,40.5,9.05,1,image+text
synth_baseline_00352,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4447,0.4351,0.0,0.0,39.5,9.05,1,image+text
synth_baseline_00353,baseline,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.3081,0.2992,0.0,0.0,41.5,9.05,1,image+text
synth_baseline_00354,baseline,What is the dominant color in this image?,the dominant color is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color is brown,the dominant color is brown,the dominant color is brown,0.4209,0.4118,0.0,0.0,44.5,9.05,1,image+text
synth_baseline_00355,baseline,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color in this image is purple,the dominant color in this image is purple,0.4982,0.4886,0.0,0.0,41.0,9.05,1,image+text
synth_baseline_00356,baseline,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,is the circle on the left side,0.4543,0.4448,0.0,0.0,39.5,9.05,1,image+text
