sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_cot_baseline_00195,cot_baseline,What color is the circle?,The color of the circle is green.,olive | olive | brown,False,0.0,0.75,1.0,True,1,The color of the circle is green.,,,0.4875,0.4863,0.0,0.0,42.0,9.049,1,image+text
synth_cot_baseline_00196,cot_baseline,What is the dominant color in this image?,The dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The dominant color in this image is yellow,,,0.5119,0.5107,0.0,0.0,36.0,9.049,1,image+text
synth_cot_baseline_00197,cot_baseline,Is there a purple shape in this image?,"No, there is no purple shape in this image",no | no | no,False,0.0,0.75,1.0,True,1,"No, there is no purple shape in this image",,,0.6291,0.6279,0.0,0.0,36.0,9.049,1,image+text
synth_cot_baseline_00198,cot_baseline,What is the dominant color in this image?,The dominant color in this image is green,green | green | green,True,1.0,0.75,1.0,False,1,The dominant color in this image is green,,,0.4833,0.4822,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00199,cot_baseline,What color is the circle in this image?,The circle is red in this image,red | red | red,True,1.0,0.75,1.0,False,1,The circle is red in this image,,,0.4437,0.4426,0.0,0.0,41.5,9.049,1,image+text
synth_cot_baseline_00200,cot_baseline,What color is the large rectangle?,The large rectangle is white.,white | white | white,True,1.0,0.75,1.0,False,1,The large rectangle is white.,,,0.6709,0.6697,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00201,cot_baseline,Is the circle on the left or right side?,The circle is on the left side,left | left | left,True,1.0,0.75,1.0,False,1,The circle is on the left side,,,0.5388,0.5376,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00202,cot_baseline,Is the background color light or dark?,Is the background color light or dark,dark | dark | dark,False,0.0,0.75,1.0,True,1,Is the background color light or dark,,,0.4937,0.4925,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00203,cot_baseline,What color is the background?,The background color is blue.,navy | dark blue | blue,True,0.6667,0.75,1.0,False,1,The background color is blue.,,,0.3948,0.3937,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00204,cot_baseline,What color is the large rectangle?,The large rectangle is green.,lime | lime | green,True,0.3333,0.75,1.0,False,1,The large rectangle is green.,,,0.6709,0.6697,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00205,cot_baseline,Is there a red shape in this image?,"Yes, there is a red shape in this image",yes | yes | yes,False,0.0,0.75,1.0,True,1,"Yes, there is a red shape in this image",,,0.6332,0.632,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00206,cot_baseline,Is the circle on the left or right side?,The circle is on the left side,left | left | left,True,1.0,0.75,1.0,False,1,The circle is on the left side,,,0.5411,0.5399,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00207,cot_baseline,Is there a red shape in this image?,"No, there is no red shape in this image",no | no | no,False,0.0,0.75,1.0,True,1,"No, there is no red shape in this image",,,0.5835,0.5824,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00208,cot_baseline,What color is the large rectangle?,The large rectangle is the color of yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The large rectangle is the color of yellow,,,0.6303,0.6291,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00209,cot_baseline,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,0.75,1.0,False,1,red is the dominant color in this image,,,0.4911,0.49,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00210,cot_baseline,What is the dominant color in this image?,The dominant color in this image is blue.,cyan | cyan | blue,True,0.3333,0.75,1.0,False,1,The dominant color in this image is blue.,,,0.5379,0.5367,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00211,cot_baseline,What color is the large rectangle?,The large rectangle is white.,white | white | white,True,1.0,0.75,1.0,False,1,The large rectangle is white.,,,0.6798,0.6785,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00212,cot_baseline,What color is the background?,The background is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The background is blue.,,,0.3524,0.3513,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00213,cot_baseline,What is the dominant color in this image?,The dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The dominant color in this image is yellow,,,0.5029,0.5017,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00214,cot_baseline,What color is the background?,a white background,white | white | white,True,1.0,0.8,1.0,False,1,a white background,,,0.302,0.3009,0.0,0.0,40.5,9.049,1,image+text
synth_cot_baseline_00215,cot_baseline,What is the dominant color in this image?,The dominant color in this image is green,green | green | green,True,1.0,0.75,1.0,False,1,The dominant color in this image is green,,,0.4838,0.4827,0.0,0.0,40.5,9.049,1,image+text
synth_cot_baseline_00216,cot_baseline,Is there a blue shape in this image?,"Yes, there is a blue shape in this image",no | no | no,False,0.0,0.75,1.0,True,1,"Yes, there is a blue shape in this image",,,0.6224,0.6212,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00217,cot_baseline,What is the dominant color in this image?,The dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The dominant color in this image is yellow,,,0.4857,0.4845,0.0,0.0,41.5,9.049,1,image+text
synth_cot_baseline_00218,cot_baseline,What color is the circle?,a red circle with a white background,brown | brown | maroon,False,0.0,0.75,1.0,True,1,a red circle with a white background,,,0.5929,0.5915,0.0,0.0,39.5,9.049,1,image+text
synth_cot_baseline_00219,cot_baseline,What is the dominant color in this image?,The dominant color in this image is green.,olive | olive | green | dark green,True,0.6667,0.75,1.0,False,1,The dominant color in this image is green.,,,0.5324,0.5312,0.0,0.0,36.5,9.049,1,image+text
synth_cot_baseline_00220,cot_baseline,Is the background color light or dark?,Is the background color light or dark,dark | dark | medium,False,0.0,0.75,1.0,True,1,Is the background color light or dark,,,0.5032,0.5021,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00221,cot_baseline,What color is the large rectangle?,The large rectangle is red.,red | red | red,True,1.0,0.75,1.0,False,1,The large rectangle is red.,,,0.5016,0.5005,0.0,0.0,37.5,9.049,1,image+text
synth_cot_baseline_00222,cot_baseline,What is the dominant color in this image?,The dominant color is orange.,orange | orange | orange,True,1.0,0.75,1.0,False,1,The dominant color is orange.,,,0.4004,0.3993,0.0,0.0,40.5,9.049,1,image+text
synth_cot_baseline_00223,cot_baseline,What is the dominant color in this image?,The dominant color is orange.,orange | orange | orange,True,1.0,0.75,1.0,False,1,The dominant color is orange.,,,0.3984,0.3973,0.0,0.0,44.0,9.049,1,image+text
synth_cot_baseline_00224,cot_baseline,Is the circle on the left or right side?,The circle is on the left side,left | left | center,True,0.6667,0.75,1.0,False,1,The circle is on the left side,,,0.4937,0.4925,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00225,cot_baseline,What color is the large rectangle?,The large rectangle is red.,red | red | red,True,1.0,0.75,1.0,False,1,The large rectangle is red.,,,0.4908,0.4897,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00226,cot_baseline,Is the background color light or dark?,Is the background color light or dark,dark | dark | dark,False,0.0,0.75,1.0,True,1,Is the background color light or dark,,,0.5175,0.5163,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00227,cot_baseline,Is the circle on the left or right side?,The circle is on the left side,left | left | left,True,1.0,0.75,1.0,False,1,The circle is on the left side,,,0.5446,0.5435,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00228,cot_baseline,What color is the background?,The background is grey.,gray | gray | grey,True,0.3333,0.75,1.0,False,1,The background is grey.,,,0.3572,0.3561,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00229,cot_baseline,Is the background color light or dark?,a dark background,dark | dark | dark,True,1.0,0.8,1.0,False,1,a dark background,,,0.3028,0.3017,0.0,0.0,45.5,9.049,1,image+text
synth_cot_baseline_00230,cot_baseline,What color is the background?,The background is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The background is blue.,,,0.3518,0.3508,0.0,0.0,45.5,9.049,1,image+text
synth_cot_baseline_00231,cot_baseline,What color is the circle?,a red circle with a black background,maroon | dark red | red,True,0.6667,0.75,1.0,False,1,a red circle with a black background,,,0.5442,0.543,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00232,cot_baseline,Is there a green shape in this image?,"No, there is no green shape in this image",no | no | no,False,0.0,0.75,1.0,True,1,"No, there is no green shape in this image",,,0.5856,0.5844,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00233,cot_baseline,What color is the large rectangle?,The large rectangle is the color of yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The large rectangle is the color of yellow,,,0.6306,0.6293,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00234,cot_baseline,Is there a red shape in this image?,"Yes, there is a red shape in this image",yes | yes | yes,False,0.0,0.75,1.0,True,1,"Yes, there is a red shape in this image",,,0.6311,0.6299,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00235,cot_baseline,Is there a blue shape in this image?,"Yes, there is a blue shape in this image",no | no | no,False,0.0,0.75,1.0,True,1,"Yes, there is a blue shape in this image",,,0.6278,0.6267,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00236,cot_baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,0.75,1.0,False,1,blue is the dominant color in this image,,,0.4993,0.4981,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00237,cot_baseline,Is the circle on the left or right side?,Is the circle on the left or right side,right | right | right,False,0.0,0.75,1.0,True,1,Is the circle on the left or right side,,,0.5918,0.5906,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00238,cot_baseline,Is the circle on the left or right side?,Is the circle on the left or right side,right | right | right,False,0.0,0.75,1.0,True,1,Is the circle on the left or right side,,,0.5784,0.5772,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00239,cot_baseline,Is the circle on the left or right side?,The circle is on the left side,left | left | left,True,1.0,0.75,1.0,False,1,The circle is on the left side,,,0.5414,0.5402,0.0,0.0,39.5,9.049,1,image+text
synth_cot_baseline_00240,cot_baseline,What color is the large rectangle?,The large rectangle is the color of the large rectangle,teal | teal | green,False,0.0,0.75,1.0,True,1,The large rectangle is the color of the large rectangle,,,0.5892,0.588,0.0,0.0,39.5,9.049,1,image+text
synth_cot_baseline_00241,cot_baseline,What color is the large rectangle?,The large rectangle is the color orange,orange | orange | orange,True,1.0,0.75,1.0,False,1,The large rectangle is the color orange,,,0.4973,0.4961,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00242,cot_baseline,What color is the circle?,a red circle with a black background,maroon | dark red | red,True,0.6667,0.75,1.0,False,1,a red circle with a black background,,,0.5399,0.5387,0.0,0.0,37.5,9.049,1,image+text
synth_cot_baseline_00243,cot_baseline,Is there a blue shape in this image?,Yes there is a blue shape in this image,yes | yes | yes,False,0.0,0.75,1.0,True,1,Yes there is a blue shape in this image,,,0.5918,0.5906,0.0,0.0,37.5,9.049,1,image+text
synth_cot_baseline_00244,cot_baseline,What color is the large rectangle?,The large rectangle is red.,red | red | red,True,1.0,0.75,1.0,False,1,The large rectangle is red.,,,0.4927,0.4916,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00245,cot_baseline,What color is the background?,a white background,white | white | white,True,1.0,0.8,1.0,False,1,a white background,,,0.3289,0.3278,0.0,0.0,40.5,9.049,1,image+text
synth_cot_baseline_00246,cot_baseline,What color is the circle?,The color of the circle is blue.,cyan | cyan | teal | teal,False,0.0,0.75,1.0,True,1,The color of the circle is blue.,,,0.4919,0.4907,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00247,cot_baseline,What color is the background?,The background color is blue.,navy | dark blue | blue,True,0.6667,0.75,1.0,False,1,The background color is blue.,,,0.405,0.4039,0.0,0.0,43.5,9.049,1,image+text
synth_cot_baseline_00248,cot_baseline,What is the dominant color in this image?,The dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The dominant color in this image is yellow,,,0.4889,0.4878,0.0,0.0,43.0,9.049,1,image+text
synth_cot_baseline_00249,cot_baseline,Is the background color light or dark?,The background color is light blue.,light | light | medium,False,0.0,0.75,1.0,True,1,The background color is light blue.,,,0.4426,0.4415,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00250,cot_baseline,What is the dominant color in this image?,The dominant color in this image is purple,purple | purple | purple,True,1.0,0.75,1.0,False,1,The dominant color in this image is purple,,,0.4978,0.4967,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00251,cot_baseline,What color is the large rectangle?,The large rectangle is white.,white | white | white,True,1.0,0.75,1.0,False,1,The large rectangle is white.,,,0.6779,0.6767,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00252,cot_baseline,Is there a purple shape in this image?,"No, there is no purple shape in this image",no | no | no,False,0.0,0.75,1.0,True,1,"No, there is no purple shape in this image",,,0.6322,0.631,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00253,cot_baseline,What color is the large rectangle?,The large rectangle is the color of yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The large rectangle is the color of yellow,,,0.6311,0.6299,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00254,cot_baseline,Is the background color light or dark?,Is the background color light or dark,dark | dark | medium,False,0.0,0.75,1.0,True,1,Is the background color light or dark,,,0.5075,0.5064,0.0,0.0,37.0,9.049,1,image+text
synth_cot_baseline_00255,cot_baseline,What is the dominant color in this image?,The dominant color in this image is blue.,cyan | cyan | blue,True,0.3333,0.75,1.0,False,1,The dominant color in this image is blue.,,,0.5482,0.547,0.0,0.0,37.5,9.049,1,image+text
synth_cot_baseline_00256,cot_baseline,What color is the large rectangle?,The large rectangle is green.,green | green | green,True,1.0,0.75,1.0,False,1,The large rectangle is green.,,,0.4921,0.491,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00257,cot_baseline,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,0.75,1.0,False,1,red is the dominant color in this image,,,0.4912,0.49,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00258,cot_baseline,What color is the background?,a white background,white | white | white,True,1.0,0.8,1.0,False,1,a white background,,,0.3101,0.309,0.0,0.0,42.0,9.049,1,image+text
synth_cot_baseline_00259,cot_baseline,What color is the large rectangle?,The large rectangle is green.,olive | olive | dark yellow,False,0.0,0.75,1.0,True,1,The large rectangle is green.,,,0.5506,0.5494,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00260,cot_baseline,What is the dominant color in this image?,blue is the dominant color in this image,navy | navy | blue | dark blue,True,0.6667,0.75,1.0,False,1,blue is the dominant color in this image,,,0.4942,0.493,0.0,0.0,37.0,9.049,1,image+text
synth_cot_baseline_00261,cot_baseline,What is the dominant color in this image?,The dominant color in this image is purple,purple | purple | purple,True,1.0,0.75,1.0,False,1,The dominant color in this image is purple,,,0.4932,0.492,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00262,cot_baseline,What is the dominant color in this image?,The dominant color in this image is brown.,brown | brown | brown,True,1.0,0.75,1.0,False,1,The dominant color in this image is brown.,,,0.5416,0.5404,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00263,cot_baseline,What color is the circle?,a red circle with a black background,maroon | dark red | red,True,0.6667,0.75,1.0,False,1,a red circle with a black background,,,0.5391,0.5379,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00264,cot_baseline,Is there a green shape in this image?,Yes there is a green shape in this image,yes | yes | yes,False,0.0,0.75,1.0,True,1,Yes there is a green shape in this image,,,0.5878,0.5866,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00265,cot_baseline,What is the dominant color in this image?,The dominant color in this image is brown.,brown | brown | brown,True,1.0,0.75,1.0,False,1,The dominant color in this image is brown.,,,0.5389,0.5378,0.0,0.0,40.0,9.049,1,image+text
synth_cot_baseline_00266,cot_baseline,Is the circle on the left or right side?,The circle is on the left side,left | left | center,True,0.6667,0.75,1.0,False,1,The circle is on the left side,,,0.5014,0.5003,0.0,0.0,40.0,9.049,1,image+text
synth_cot_baseline_00267,cot_baseline,What color is the large rectangle?,The large rectangle is the color orange,orange | orange | orange,True,1.0,0.75,1.0,False,1,The large rectangle is the color orange,,,0.4917,0.4905,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00268,cot_baseline,Is there a purple shape in this image?,Yes there is a purple shape in this image,yes | yes | yes,False,0.0,0.75,1.0,True,1,Yes there is a purple shape in this image,,,0.6367,0.6355,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00269,cot_baseline,What color is the large rectangle?,The large rectangle is the color of yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The large rectangle is the color of yellow,,,0.6297,0.6285,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00270,cot_baseline,What color is the background?,The background color is blue.,navy | dark blue | blue,True,0.6667,0.75,1.0,False,1,The background color is blue.,,,0.4026,0.4015,0.0,0.0,40.0,9.049,1,image+text
synth_cot_baseline_00271,cot_baseline,What color is the large rectangle?,The large rectangle is the color of the large rectangle.,pink | pink | pink,False,0.0,0.75,1.0,True,1,The large rectangle is the color of the large rectangle.,,,0.7248,0.7236,0.0,0.0,40.0,9.049,1,image+text
synth_cot_baseline_00272,cot_baseline,What color is the large rectangle?,The large rectangle is blue.,navy | dark blue | navy,True,0.3333,0.75,1.0,False,1,The large rectangle is blue.,,,0.7008,0.6996,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00273,cot_baseline,What color is the large rectangle?,The large rectangle is green.,lime | lime | green,True,0.3333,0.75,1.0,False,1,The large rectangle is green.,,,0.706,0.7048,0.0,0.0,37.5,9.049,1,image+text
synth_cot_baseline_00274,cot_baseline,What is the dominant color in this image?,The dominant color in this image is green.,olive | olive | green | dark green,True,0.6667,0.75,1.0,False,1,The dominant color in this image is green.,,,0.547,0.5459,0.0,0.0,37.0,9.049,1,image+text
synth_cot_baseline_00275,cot_baseline,What color is the large rectangle?,The large rectangle is red.,red | red | red,True,1.0,0.75,1.0,False,1,The large rectangle is red.,,,0.497,0.496,0.0,0.0,37.0,9.049,1,image+text
synth_cot_baseline_00276,cot_baseline,What color is the circle in this image?,The circle in this image is yellow.,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The circle in this image is yellow.,,,0.8315,0.8302,0.0,0.0,37.0,9.049,1,image+text
synth_cot_baseline_00277,cot_baseline,What color is the large rectangle?,The large rectangle is red.,red | red | red,True,1.0,0.75,1.0,False,1,The large rectangle is red.,,,0.4972,0.496,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00278,cot_baseline,What color is the large rectangle?,The large rectangle is white.,white | white | white,True,1.0,0.75,1.0,False,1,The large rectangle is white.,,,0.6784,0.6771,0.0,0.0,41.0,9.049,1,image+text
synth_cot_baseline_00279,cot_baseline,Is there a red shape in this image?,"Yes, there is a red shape in this image",yes | yes | yes,False,0.0,0.75,1.0,True,1,"Yes, there is a red shape in this image",,,0.6627,0.6615,0.0,0.0,35.5,9.049,1,image+text
synth_cot_baseline_00280,cot_baseline,What color is the small circle?,The color of the small circle is green.,olive | olive | green,True,0.3333,0.75,1.0,False,1,The color of the small circle is green.,,,0.5386,0.5374,0.0,0.0,36.0,9.049,1,image+text
synth_cot_baseline_00281,cot_baseline,Is there a green shape in this image?,Yes there is a green shape in this image,yes | yes | yes,False,0.0,0.75,1.0,True,1,Yes there is a green shape in this image,,,0.5878,0.5866,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00282,cot_baseline,What color is the circle in this image?,a blue circle,blue | blue | blue,True,1.0,0.8,1.0,False,1,a blue circle,,,0.4035,0.4021,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00283,cot_baseline,What color is the circle?,a circle is the shape of a circle,pink | pink | pink,False,0.0,0.75,1.0,True,1,a circle is the shape of a circle,,,0.7801,0.7788,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00284,cot_baseline,What color is the circle in this image?,The circle in this image is yellow.,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The circle in this image is yellow.,,,0.829,0.8277,0.0,0.0,36.5,9.049,1,image+text
synth_cot_baseline_00285,cot_baseline,What is the dominant color in this image?,The dominant color in this image is blue.,cyan | cyan | blue,True,0.3333,0.75,1.0,False,1,The dominant color in this image is blue.,,,0.5329,0.5317,0.0,0.0,36.5,9.049,1,image+text
synth_cot_baseline_00286,cot_baseline,What color is the large rectangle?,The large rectangle is green.,green | green | green,True,1.0,0.75,1.0,False,1,The large rectangle is green.,,,0.4891,0.488,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00287,cot_baseline,What is the dominant color in this image?,blue is the dominant color in this image,navy | navy | blue | dark blue,True,0.6667,0.75,1.0,False,1,blue is the dominant color in this image,,,0.4911,0.49,0.0,0.0,41.5,9.049,1,image+text
synth_cot_baseline_00288,cot_baseline,What color is the circle in this image?,a blue circle,blue | blue | blue,True,1.0,0.8,1.0,False,1,a blue circle,,,0.4061,0.405,0.0,0.0,45.5,9.049,1,image+text
synth_cot_baseline_00289,cot_baseline,Is there a red shape in this image?,"Yes, there is a red shape in this image",yes | yes | yes,False,0.0,0.75,1.0,True,1,"Yes, there is a red shape in this image",,,0.6306,0.6294,0.0,0.0,42.0,9.049,1,image+text
synth_cot_baseline_00290,cot_baseline,Is the circle on the left or right side?,Is the circle on the left or right side,right | right | right,False,0.0,0.75,1.0,True,1,Is the circle on the left or right side,,,0.5866,0.5854,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00291,cot_baseline,What color is the large rectangle?,The large rectangle is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The large rectangle is blue.,,,0.4865,0.4853,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00292,cot_baseline,What color is the small circle?,The color of the small circle is green,lime | lime | yellow-green,False,0.0,0.75,1.0,True,1,The color of the small circle is green,,,0.4913,0.49,0.0,0.0,38.5,9.049,1,image+text
synth_cot_baseline_00293,cot_baseline,What color is the circle in this image?,The circle is red in this image,red | red | red,True,1.0,0.75,1.0,False,1,The circle is red in this image,,,0.4456,0.4445,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00294,cot_baseline,What color is the background?,a white background,white | white | white,True,1.0,0.8,1.0,False,1,a white background,,,0.3309,0.3299,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00295,cot_baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,0.75,1.0,False,1,blue is the dominant color in this image,,,0.4933,0.4921,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00296,cot_baseline,What color is the background?,The background is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The background is blue.,,,0.3539,0.3528,0.0,0.0,40.5,9.049,1,image+text
synth_cot_baseline_00297,cot_baseline,What color is the background?,a white background,white | white | white,True,1.0,0.8,1.0,False,1,a white background,,,0.304,0.3029,0.0,0.0,45.0,9.049,1,image+text
synth_cot_baseline_00298,cot_baseline,Is there a purple shape in this image?,Yes there is a purple shape in this image,yes | yes | yes,False,0.0,0.75,1.0,True,1,Yes there is a purple shape in this image,,,0.6278,0.6266,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00299,cot_baseline,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,0.75,1.0,False,1,red is the dominant color in this image,,,0.4933,0.4921,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00300,cot_baseline,What color is the background?,The background is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The background is blue.,,,0.3532,0.3521,0.0,0.0,39.0,9.049,1,image+text
synth_cot_baseline_00301,cot_baseline,What is the dominant color in this image?,The dominant color is orange.,orange | orange | orange,True,1.0,0.75,1.0,False,1,The dominant color is orange.,,,0.3984,0.3973,0.0,0.0,43.5,9.049,1,image+text
synth_cot_baseline_00302,cot_baseline,Is the background color light or dark?,Is the background light or dark?,light | light | light,True,1.0,0.75,1.0,False,1,Is the background light or dark?,,,0.4898,0.4887,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00303,cot_baseline,What color is the large rectangle?,The large rectangle is the color orange,orange | orange | orange,True,1.0,0.75,1.0,False,1,The large rectangle is the color orange,,,0.4932,0.492,0.0,0.0,37.5,9.049,1,image+text
synth_cot_baseline_00304,cot_baseline,What color is the background?,The background is grey.,gray | gray | grey,True,0.3333,0.75,1.0,False,1,The background is grey.,,,0.3585,0.3574,0.0,0.0,42.0,9.049,1,image+text
synth_cot_baseline_00305,cot_baseline,Is there a purple shape in this image?,Yes there is a purple shape in this image,yes | yes | yes,False,0.0,0.75,1.0,True,1,Yes there is a purple shape in this image,,,0.637,0.6358,0.0,0.0,42.0,9.049,1,image+text
synth_cot_baseline_00306,cot_baseline,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,0.75,1.0,False,1,blue is the dominant color in this image,,,0.4971,0.496,0.0,0.0,37.0,9.049,1,image+text
synth_cot_baseline_00307,cot_baseline,What color is the small circle?,The color of the small circle is green,lime | lime | yellow-green,False,0.0,0.75,1.0,True,1,The color of the small circle is green,,,0.4909,0.4898,0.0,0.0,39.5,9.049,1,image+text
synth_cot_baseline_00308,cot_baseline,What color is the background?,The background is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The background is blue.,,,0.3499,0.3488,0.0,0.0,44.5,9.049,1,image+text
synth_cot_baseline_00309,cot_baseline,Is the circle on the left or right side?,Is the circle on the left or right side,right | right | right,False,0.0,0.75,1.0,True,1,Is the circle on the left or right side,,,0.5815,0.5803,0.0,0.0,42.5,9.049,1,image+text
synth_cot_baseline_00310,cot_baseline,What is the dominant color in this image?,The dominant color in this image is green,green | green | green,True,1.0,0.75,1.0,False,1,The dominant color in this image is green,,,0.493,0.4919,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00311,cot_baseline,What color is the large rectangle?,The large rectangle is blue.,blue | blue | blue,True,1.0,0.75,1.0,False,1,The large rectangle is blue.,,,0.4901,0.4889,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00312,cot_baseline,What color is the small circle?,The color of the small circle is green.,olive | olive | green,True,0.3333,0.75,1.0,False,1,The color of the small circle is green.,,,0.534,0.5328,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00313,cot_baseline,What color is the background?,The background is a light beige color.,cream | white | beige,False,0.0,0.75,1.0,True,1,The background is a light beige color.,,,0.579,0.5778,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00314,cot_baseline,What color is the large rectangle?,The large rectangle is white.,white | white | white,True,1.0,0.75,1.0,False,1,The large rectangle is white.,,,0.6678,0.6665,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00315,cot_baseline,Is the circle on the left or right side?,Is the circle on the left or right side,right | right | right,False,0.0,0.75,1.0,True,1,Is the circle on the left or right side,,,0.5841,0.5829,0.0,0.0,38.0,9.049,1,image+text
synth_cot_baseline_00316,cot_baseline,What is the dominant color in this image?,The dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.75,1.0,False,1,The dominant color in this image is yellow,,,0.487,0.4858,0.0,0.0,39.5,9.049,1,image+text
