sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_full_00223,full,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,left,0.9512,0.4553,0.4844,0.0,40.0,9.049,2,image+text
synth_full_00224,full,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.548,0.3211,0.2164,0.0,42.0,9.049,2,image+text
synth_full_00225,full,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7039,0.392,0.3011,0.0,46.5,9.049,2,image+text
synth_full_00226,full,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.48,0.259,0.2109,0.0,48.0,9.049,2,image+text
synth_full_00227,full,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,left,1.0067,0.4817,0.2108,0.3026,47.0,9.049,3,image+text
synth_full_00228,full,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.4313,0.2104,0.2106,0.0,46.5,9.049,2,image+text
synth_full_00229,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8348,0.3044,0.2132,0.3051,47.0,9.049,3,image+text
synth_full_00230,full,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red,1.0031,0.5008,0.4906,0.0,42.5,9.049,2,image+text
synth_full_00231,full,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.529,0.3056,0.2129,0.0,42.5,9.049,2,image+text
synth_full_00232,full,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6,0.6667,False,2,yes,no,no,0.6513,0.257,0.2149,0.168,45.5,9.049,3,image+text
synth_full_00233,full,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4835,0.2592,0.214,0.0,42.5,9.049,2,image+text
synth_full_00234,full,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5312,0.3071,0.2137,0.0,42.0,9.049,2,image+text
synth_full_00235,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8287,0.3028,0.2103,0.3034,45.0,9.049,3,image+text
synth_full_00236,full,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,green,0.7137,0.3509,0.3518,0.0,44.0,9.049,2,image+text
synth_full_00237,full,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,green,0.7159,0.3511,0.354,0.0,44.0,9.049,2,image+text
synth_full_00238,full,What color is the large rectangle?,red,maroon | maroon | dark red,True,0.3333,1.0,1.0,False,1,red,red,red,0.5352,0.3106,0.2143,0.0,45.5,9.049,2,image+text
synth_full_00239,full,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,dark,0.6335,0.3124,0.3103,0.0,44.5,9.049,2,image+text
synth_full_00240,full,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,blue,0.4584,0.2329,0.2138,0.0,44.0,9.049,2,image+text
synth_full_00241,full,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,left,0.9512,0.4414,0.4989,0.0,42.5,9.049,2,image+text
synth_full_00242,full,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,green,0.7173,0.3542,0.3523,0.0,40.5,9.049,2,image+text
synth_full_00243,full,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.482,0.2585,0.213,0.0,42.0,9.049,2,image+text
synth_full_00244,full,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5736,0.3044,0.2585,0.0,44.0,9.049,2,image+text
synth_full_00245,full,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4846,0.3076,0.1664,0.0,46.0,9.049,2,image+text
synth_full_00246,full,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.7087,0.3479,0.35,0.0,46.5,9.049,2,image+text
synth_full_00247,full,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5339,0.31,0.2131,0.0,47.5,9.049,2,image+text
synth_full_00248,full,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4815,0.3043,0.166,0.0,42.0,9.049,2,image+text
synth_full_00249,full,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,yellow,1.1597,0.4906,0.4433,0.2139,41.0,9.049,3,image+text
synth_full_00250,full,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5302,0.3054,0.2137,0.0,46.0,9.049,2,image+text
synth_full_00251,full,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5027,0.2733,0.2188,0.0,42.0,9.049,2,image+text
synth_full_00252,full,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.434,0.2112,0.2119,0.0,40.5,9.049,2,image+text
synth_full_00253,full,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4794,0.301,0.1678,0.0,44.5,9.049,2,image+text
synth_full_00254,full,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,0.99,0.4889,0.4903,0.0,41.5,9.049,2,image+text
synth_full_00255,full,What color is the circle?,the circle is green,olive | olive | brown,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,green,0.616,0.302,0.3033,0.0,42.5,9.049,2,image+text
synth_full_00256,full,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,left,0.9694,0.441,0.3054,0.2114,47.0,9.049,3,image+text
synth_full_00257,full,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,purple,0.7077,0.3469,0.3503,0.0,47.0,9.049,2,image+text
synth_full_00258,full,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4803,0.3024,0.1667,0.0,46.0,9.049,2,image+text
synth_full_00259,full,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown,0.5296,0.2594,0.2598,0.0,45.5,9.049,2,image+text
synth_full_00260,full,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,blue,0.7421,0.3823,0.3478,0.0,42.5,9.049,2,image+text
synth_full_00261,full,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.5252,0.302,0.2127,0.0,46.0,9.049,2,image+text
synth_full_00262,full,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5752,0.3049,0.2598,0.0,43.5,9.049,2,image+text
synth_full_00263,full,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4888,0.3086,0.1698,0.0,40.5,9.049,2,image+text
synth_full_00264,full,What color is the circle?,the circle is green,olive | olive | brown,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,green,0.6138,0.3026,0.3005,0.0,44.5,9.049,2,image+text
synth_full_00265,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8366,0.3,0.2189,0.306,47.0,9.049,3,image+text
synth_full_00266,full,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,navy blue,blue,0.5303,0.3052,0.2145,0.0,46.5,9.049,2,image+text
synth_full_00267,full,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,blue,0.4539,0.226,0.2168,0.0,46.0,9.049,2,image+text
synth_full_00268,full,What is the dominant color in this image?,the dominant color in this image is green,olive | olive | green | dark green,True,0.6667,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,green,1.0006,0.4958,0.494,0.0,41.5,9.049,2,image+text
synth_full_00269,full,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4855,0.2617,0.2133,0.0,40.5,9.049,2,image+text
synth_full_00270,full,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red,0.9993,0.4938,0.4938,0.0,40.5,9.049,2,image+text
synth_full_00271,full,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,green,0.8621,0.497,0.3543,0.0,41.5,9.049,2,image+text
synth_full_00272,full,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown,0.5326,0.2622,0.2596,0.0,42.5,9.049,2,image+text
synth_full_00273,full,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6,0.6667,False,2,yes,no,no,0.6538,0.2595,0.2143,0.1678,42.5,9.049,3,image+text
synth_full_00274,full,Is the background color light or dark?,light,light | light | light,True,1.0,0.6,0.6667,False,2,dark,light,light,0.6445,0.2123,0.2103,0.2099,45.5,9.049,3,image+text
synth_full_00275,full,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown,0.5269,0.2569,0.2594,0.0,46.5,9.049,2,image+text
synth_full_00276,full,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,Is the circle on the left side,left,0.9487,0.4442,0.4933,0.0,44.5,9.049,2,image+text
synth_full_00277,full,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.5,0.2792,0.2101,0.0,43.5,9.049,2,image+text
synth_full_00278,full,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7129,0.3894,0.3125,0.0,43.0,9.049,2,image+text
synth_full_00279,full,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.4788,0.3031,0.1654,0.0,40.5,9.049,2,image+text
synth_full_00280,full,What color is the large rectangle?,brown color,brown | brown | brown,True,1.0,1.0,1.0,False,1,brown color,brown color,brown,0.5536,0.2808,0.2614,0.0,44.5,9.049,2,image+text
synth_full_00281,full,Is there a purple shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4869,0.2599,0.2161,0.0,44.0,9.049,2,image+text
synth_full_00282,full,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,yellow,1.1703,0.5012,0.4438,0.2131,43.0,9.049,3,image+text
synth_full_00283,full,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5297,0.3043,0.2145,0.0,46.0,9.049,2,image+text
synth_full_00284,full,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4807,0.2579,0.2121,0.0,45.0,9.049,2,image+text
synth_full_00285,full,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,white,0.6213,0.3049,0.3055,0.0,45.0,9.049,2,image+text
synth_full_00286,full,What is the dominant color in this image?,orange,orange | orange | orange,True,1.0,0.6,0.6667,False,2,the dominant color in this image,orange,orange,0.9267,0.3984,0.3041,0.2123,47.0,9.049,3,image+text
synth_full_00287,full,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,green,0.7184,0.3511,0.3564,0.0,47.0,9.049,2,image+text
synth_full_00288,full,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4857,0.3061,0.1688,0.0,45.0,9.049,2,image+text
synth_full_00289,full,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4854,0.3075,0.1676,0.0,41.5,9.049,2,image+text
synth_full_00290,full,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,1.0,1.0,True,1,dark blue,dark blue,blue,0.4364,0.2122,0.2133,0.0,43.0,9.049,2,image+text
synth_full_00291,full,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red,0.9944,0.4952,0.488,0.0,45.0,9.049,2,image+text
synth_full_00292,full,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4795,0.2567,0.2125,0.0,45.0,9.049,2,image+text
synth_full_00293,full,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6,0.6667,False,2,yes,no,no,0.6525,0.2569,0.2119,0.1725,45.5,9.049,3,image+text
synth_full_00294,full,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4862,0.2603,0.2154,0.0,46.0,9.049,2,image+text
synth_full_00295,full,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4843,0.2591,0.2141,0.0,45.5,9.049,2,image+text
synth_full_00296,full,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.482,0.3065,0.1649,0.0,44.0,9.049,2,image+text
synth_full_00297,full,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color is purple,purple,0.8998,0.4923,0.3969,0.0,42.5,9.049,2,image+text
synth_full_00298,full,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,left,1.0162,0.4849,0.2128,0.3067,44.0,9.049,3,image+text
synth_full_00299,full,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,green,0.8532,0.4905,0.3518,0.0,47.0,9.049,2,image+text
synth_full_00300,full,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5963,0.3245,0.2601,0.0,40.5,9.049,2,image+text
synth_full_00301,full,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6,0.6667,False,2,yes,no,no,0.6483,0.257,0.2131,0.1667,45.5,9.049,3,image+text
synth_full_00302,full,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red,0.995,0.4915,0.4926,0.0,45.0,9.049,2,image+text
synth_full_00303,full,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,left,1.0219,0.4911,0.213,0.3057,44.0,9.049,3,image+text
synth_full_00304,full,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,green,0.8606,0.5021,0.3475,0.0,45.0,9.049,2,image+text
synth_full_00305,full,What is the dominant color in this image?,orange,orange | orange | orange,True,1.0,0.6,0.6667,False,2,the dominant color in this image,orange,orange,0.9262,0.3988,0.3036,0.2117,43.5,9.049,3,image+text
synth_full_00306,full,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4796,0.2576,0.2116,0.0,43.5,9.049,2,image+text
synth_full_00307,full,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.4769,0.3014,0.1652,0.0,44.0,9.049,2,image+text
synth_full_00308,full,What is the dominant color in this image?,the dominant color in this image is green,olive | olive | green | dark green,True,0.6667,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,green,1.0005,0.4892,0.5002,0.0,41.5,9.049,2,image+text
synth_full_00309,full,What color is the large rectangle?,navy blue,navy | dark blue | navy,True,0.3333,1.0,1.0,False,1,navy blue,navy blue,blue,0.4335,0.2122,0.2107,0.0,42.5,9.049,2,image+text
synth_full_00310,full,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5291,0.3037,0.2144,0.0,44.5,9.049,2,image+text
synth_full_00311,full,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,purple,0.7188,0.3532,0.3546,0.0,40.5,9.049,2,image+text
synth_full_00312,full,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,1.0043,0.4908,0.5024,0.0,40.5,9.049,2,image+text
synth_full_00313,full,What color is the circle?,the circle is green,olive | olive | brown,False,0.0,1.0,1.0,True,1,the circle is green,the circle is green,green,0.6233,0.3051,0.3075,0.0,41.5,9.049,2,image+text
synth_full_00314,full,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.5374,0.3059,0.221,0.0,47.0,9.049,2,image+text
synth_full_00315,full,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4396,0.2138,0.2153,0.0,46.5,9.049,2,image+text
synth_full_00316,full,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.7186,0.4011,0.3066,0.0,45.0,9.049,2,image+text
synth_full_00317,full,What color is the circle?,a red circle,brown | brown | maroon,False,0.0,0.6,0.6667,True,1,a red circle,maroon,red,0.8069,0.3075,0.2737,0.2134,44.0,9.049,3,image+text
synth_full_00318,full,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,0.9958,0.4895,0.4947,0.0,41.0,9.049,2,image+text
synth_full_00319,full,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4852,0.3066,0.1676,0.0,38.5,9.049,2,image+text
synth_full_00320,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8522,0.3277,0.2095,0.3021,45.5,9.049,3,image+text
synth_full_00321,full,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4322,0.2108,0.2108,0.0,47.5,9.049,2,image+text
synth_full_00322,full,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.477,0.2562,0.2104,0.0,48.0,9.049,2,image+text
synth_full_00323,full,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,green,0.8491,0.4853,0.3528,0.0,47.0,9.049,2,image+text
synth_full_00324,full,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4837,0.2596,0.2132,0.0,45.0,9.049,2,image+text
synth_full_00325,full,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.4857,0.305,0.1701,0.0,42.5,9.049,2,image+text
synth_full_00326,full,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4949,0.2616,0.2229,0.0,41.0,9.049,2,image+text
synth_full_00327,full,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5742,0.304,0.2596,0.0,42.5,9.049,2,image+text
synth_full_00328,full,What is the dominant color in this image?,orange,orange | orange | orange,True,1.0,0.6,0.6667,False,2,the dominant color in this image,orange,orange,0.9504,0.4001,0.3236,0.2148,44.0,9.049,3,image+text
synth_full_00329,full,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6,0.6667,False,2,yes,no,no,0.6523,0.259,0.2136,0.1683,45.5,9.049,3,image+text
synth_full_00330,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8369,0.304,0.2132,0.3073,44.5,9.049,3,image+text
synth_full_00331,full,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,green,0.8505,0.49,0.3496,0.0,42.5,9.049,2,image+text
synth_full_00332,full,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,yellow,1.1613,0.4896,0.4456,0.2134,45.0,9.049,3,image+text
synth_full_00333,full,What color is the large rectangle?,the large rectangle is blue,teal | teal | green,False,0.0,1.0,1.0,True,1,the large rectangle is blue,the large rectangle is blue,blue,0.7226,0.3534,0.3576,0.0,46.5,9.049,2,image+text
synth_full_00334,full,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,left,0.9834,0.4475,0.3084,0.2155,43.0,9.049,3,image+text
synth_full_00335,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8443,0.3083,0.215,0.3091,43.0,9.049,3,image+text
synth_full_00336,full,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,yellow,1.1667,0.4948,0.4456,0.214,43.0,9.049,3,image+text
synth_full_00337,full,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4893,0.2583,0.2205,0.0,43.0,9.049,2,image+text
synth_full_00338,full,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,green,0.7148,0.3508,0.353,0.0,46.5,9.049,2,image+text
synth_full_00339,full,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color is green,green,0.8635,0.4942,0.3579,0.0,46.5,9.049,2,image+text
synth_full_00340,full,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5224,0.2916,0.217,0.0,38.5,9.049,2,image+text
synth_full_00341,full,Is the background color light or dark?,light,light | light | light,True,1.0,0.6,0.6667,False,2,dark,light,light,0.6593,0.2165,0.2176,0.2135,43.0,9.049,3,image+text
synth_full_00342,full,Is the background color light or dark?,light,light | light | light,True,1.0,0.6,0.6667,False,2,dark,light,light,0.6496,0.2126,0.2133,0.2125,47.0,9.049,3,image+text
synth_full_00343,full,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.5327,0.2616,0.2604,0.0,43.5,9.049,2,image+text
synth_full_00344,full,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.535,0.3057,0.2185,0.0,41.5,9.049,2,image+text
synth_full_00345,full,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,1.0213,0.5066,0.5039,0.0,40.5,9.049,2,image+text
synth_full_00346,full,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,orange,0.5785,0.3064,0.2602,0.0,42.0,9.049,2,image+text
synth_full_00347,full,What color is the large rectangle?,large rectangle,yellow | yellow | yellow,False,0.0,0.6,0.6667,True,2,a yellow square,large rectangle,large rectangle,0.8423,0.3081,0.2156,0.3067,46.5,9.049,3,image+text
synth_full_00348,full,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.5781,0.3081,0.2594,0.0,40.5,9.049,2,image+text
synth_full_00349,full,What color is the background?,gray,gray | gray | grey,True,0.6667,1.0,1.0,False,1,gray,gray,gray,0.4486,0.2229,0.2149,0.0,44.0,9.049,2,image+text
synth_full_00350,full,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.715,0.3517,0.3521,0.0,47.0,9.049,2,image+text
synth_full_00351,full,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,0.6,0.6667,False,1,the dominant color in this image is yellow,a dominant color in this image,yellow,1.1693,0.482,0.4595,0.2154,45.5,9.049,3,image+text
synth_full_00352,full,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.7171,0.3528,0.3528,0.0,45.0,9.049,2,image+text
synth_full_00353,full,What is the dominant color in this image?,orange,orange | orange | orange,True,1.0,0.6,0.6667,False,2,the dominant color in this image,orange,orange,0.9343,0.3987,0.3039,0.2195,43.0,9.049,3,image+text
synth_full_00354,full,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4807,0.2575,0.2124,0.0,43.5,9.049,2,image+text
synth_full_00355,full,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,a circle on the left side,right side,left,1.0332,0.4864,0.2301,0.3051,47.5,9.049,3,image+text
synth_full_00356,full,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark,dark,dark,0.4359,0.2144,0.211,0.0,47.0,9.049,2,image+text
synth_full_00357,full,What color is the large rectangle?,the color orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the color orange,the color orange,orange,0.5681,0.3005,0.257,0.0,46.5,9.049,2,image+text
synth_full_00358,full,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.4776,0.2557,0.2108,0.0,45.5,9.049,2,image+text
synth_full_00359,full,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.5338,0.309,0.2142,0.0,44.5,9.049,2,image+text
synth_full_00360,full,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,0.6,0.6667,True,1,is the circle on the left side,right side,left,1.0005,0.4658,0.3071,0.2148,40.0,9.049,3,image+text
